ID,NAME,RATING,PRICE,PHONE,TRANSACTIONS,REVIEW_COUNT
Z0BXb1AECaCPVG6T-MhV5w,Tea and Milk,5.0,$$,+19296343615,"['pickup', 'delivery']",36
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,3.5,$$,+12123555855,"['delivery', 'pickup']",283
ZDJMWEI7GmMTaaZwenWt5Q,Holiday Inn Express New York City-Wall Street,3.0,$$,+12127479222,[],76
nVW33wQBSr9-mMhDWciw2w,New King's Garden,4.0,$,+17186723805,['pickup'],5
bZIPZ1bYEXg2ehDzPTxDSQ,Crosstown Diner,3.0,$$,+17185973450,"['pickup', 'delivery']",383
0aFI9JyBCNB3pZLGngjjmw,Connecticut Muffin,3.5,$,+17182877900,"['delivery', 'pickup']",128
rJfGgBleDYCVq2rkBr_w-Q,Barano,4.5,$$$,+13479874500,"['delivery', 'pickup']",332
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,4.0,$$,+17182630357,"['pickup', 'delivery']",338
AT8y2hH3zcALOhJPzb_hiw,Kiku Asian Bistro,4.0,$$,+17186383366,"['delivery', 'pickup']",285
eMZYkRlizs9_LlZXKPOyMw,The Mustard Seed,4.5,$,+17186821060,"['pickup', 'delivery']",59
PwbrXkrgch5tg4oLUX_GEg,Baya Bar - Acai & Smoothie Shop,4.0,$$,+17183605005,"['pickup', 'delivery']",59
sBvNOj8BqHi1Ob1ZzL9iCA,Fu Xing Chinese Resturant,3.0,$$,+17188933200,"['delivery', 'pickup']",6
B0e6kXT0doU-n6EvMVGzQQ,Thai Me,3.5,$$,+17189755190,"['delivery', 'pickup']",176
Irs8IQdQMXRxnWTDiQXKyA,Plum Vietnamese Restaurant,4.0,$$,+16468844289,"['delivery', 'pickup']",98
zI6oHtg0nKYD1zT1hLYAoQ,Tbaar,4.0,$,+19293993888,"['pickup', 'delivery']",34
IcEafi60F4pyEHaM4lR4Wg,Ali's Roti Shop,4.0,$,+17186552178,[],111
QBhHq4eN7rtFzmDUciVL-Q,King Wok,3.5,$,+12126758989,['pickup'],171
qtaJjsSA6PbN0UA-3g51hg,Kellogg's Diner,2.5,$$,+17187824502,"['pickup', 'delivery']",695
i38R1KxL99JoG-Ns7FyyGw,12 Chairs,4.0,$$,+12122548640,"['pickup', 'delivery']",949
SLvTcD6loW0HUUYTR7FGUw,New Luen Hing,2.5,$,+17185491209,"['pickup', 'delivery']",29
kYJ2dWmMJSGNBghb5L_1Jg,Mission Nightclub,2.0,$$$,+13479929576,[],118
HJzesewTMaf4eC79lk3Fcw,Rosalia's Pizzeria,3.5,$,+17184590300,"['pickup', 'delivery']",196
Hk0npAE__x6bqrXu9wRc3A,Kennedy Fried Chicken,3.5,$,+12129425434,"['pickup', 'delivery']",20
lHQnkCbTqQY4R9lXtO_t_g,What A Bagel,3.0,$,+17183430303,['delivery'],68
vrrJiOKEfCKnSOnEgagW7Q,Coffee & Green,4.5,$,+16467446519,"['delivery', 'pickup']",11
VaE2VExpWLfLsgir8iCZ5w,Bella Vita II,3.5,$$,+17189838344,[],8
cfdljBG_M1Gtlou9_q0eWA,Osaka Fusion Sushi,4.5,$$,+13473744397,"['pickup', 'restaurant_reservation', 'delivery']",77
PT78C_bUMiYxzzsqO3kZ2Q,Caravan,4.0,$$$,+19173978435,"['pickup', 'delivery']",12
fUcjBGgmTlvxXn2azvAijw,Yumpling,4.5,$$,+17187131839,"['pickup', 'delivery']",405
wfkHwMHUxzmN4YjBbjSd9A,Beef & Fish,3.0,$$,+13479874596,"['delivery', 'pickup']",35
