RESTAURANT_ID,REVIEWS
EL5Y6BSinmUte5VW4Eh54Q,"Had a reservation for 9pm with four guests and was seated within a few minutes. We were led through one entrance to the back, through a door, then toward...Frank prides itself on offering fresh Italian cuisine and they mostly live up to their reputation.

The flagship of a small group of restaurants in...My friends recommended this place to me and I was very impressed. This place is cash only, so do not forget to visit the bank before you come because the..."
k66YEH3vXH_sNOQ7-vT1UQ,"We've been going to Don't Tell Mama, a few doors down from Swing 46, for years, but we had never been to Swing 46.

We heard about it from a couple from the...Walking down ""Restaurant Row"", the host saw us looking at menus and convinced us to stop in. It's free to sit at the bar but you have to pay a cover to go...Go for the entertainment NOT the food.  Love the band, singer and interaction.  Drinks are weak and there is an unpleasant oder where we sat."
0iCISI2oP9bkS54hy68Xsw,"Hi there. Does Anybody knows if they are open today? I tried to call the restaurant but no answerIt's Christmas time year-round at Rolfs. 

Very pretty decorations.

Food and beer and brandy were all good.

But be prepared to pay. Everything is on the...Very cool spot to visit during Christmas. Too bad it's more crowded than Rockefeller Center in December.  We were not able to make reservations but stood on..."
EX1WsfdCraNx7fSRH3jVqg,"I was very pleased with my recent stay of three nights. I did NOT have a view - which meant that I also had no street noise and slept like a baby. By my...We stayed in mid October and the weather was nice fall weather however our room was FREEZING! We asked at the front about why the heat in our room wasn't...I sent one night here and I'll never go back.
1st. The front desk said that the room has 2 queen beds. That was a lie, the room had 2 full size beds.
2. The..."
-hUvO0C0A-pGZdiSKvjoFw,"Food ok, service rushed, condescending waiter (my friend and I are elders), and music much too loud for conversationSecond time I've been to Babbo, with about nine years in between. Still, absolutely delicious Italian cuisine and I 100% recommend the pasta tasting with...I called to cancel my reservation same-day. They do have a policy in place but my boyfriend tested positive for Covid and I told them I'd send in the test..."
zWelM101EncAmJQsJjreDw,"I've been coming to this Taco Bell since I was a kid and it opened up. I can never complain about the cleanliness of this establishment, it's never been an...I am so disappointed with their services tonight. 
I decided to order some Taco Bell before they closed. I wasn't the only customer who ordered food. When I...Food was good I'm vegetarian so I order the black bean chalupa I love how the chalupa bread is a lil sweet n toasted I also get the Cinnabon delights( which..."
Rcr7Z84Uk93W-18tbALVqg,"Oh no ambience was detectable as I use the drive-through 24 hour window. Service was good as I was there before doors opened to the brick and mortar store....Only come here for the drive through, and always check your order before you leave the lot. It's a franchise double D's, keep your expectations in check....I have been here hundreds of times over the years...  HUNDREDS!

My friends and I used to hang out in the parking lot drinking our Ice Coffees 2-3x a week..."
qY10Mu0ZMicHPbj-nVaTNQ,"Shout out to George and Casey for making a party we were having for our friend extra fun and special!Quite frankly these girls, are very ambivalent about songs 'like you don't mean anything at all to me.'
they seem like they don't close the store they work...My boyfriend was rejected due to wearing a sleeveless shirt with pants, despite many other women being allowed in with more revealing clothes. Coded..."
IErfGS0DASSJfYU73m0Sqg,"Came in today on a whim. Decided to take myself on a date and I passed up a ton of really cool restaurants on my way here, but I was determined to set out...We made reservations for 8pm. The place was very tiny but very packed, so I had very high expectations. I was originally going to get the ravioli but the...Nice spot in NYC, let's go!

What I liked:
- ""Local"" restaurant/small space
- Service
- Pasta was spot on!

What I'd like to see changed:
- Bread (basically..."
H8mnryiCI02N00g9vuFDLg,"Great music and good vibes at this divey spot. I wanted to read a book at The Library (because lol) but but ended up just chatting with some strangers at...One of the best dive bars I've been to. 
New York is filled with great dive bars but this one is one of the best. Popped in for a drink in between...I'd give zero stars.


My fiancé and I stopped in here for a pre NYE party drink. There was a couple sitting at the bar who had a small dog, and the..."
cfa699KGi9Ki-U_mCMVJvg,"This is got to be the most innovative, healthy hip Kosher restaurant downtown. It has a great vibe, and I was really happy to recently enjoy a dinner there,...We still love this restaurant, and the people there, and the great food, and warm vibes -- and recently had the wonderful opportunity to try their...Delicious food, with friendly staff and wonderfully decorated. The owner, Angel, sat with us for a few minutes and it was nice to hear how he started his..."
P0nR0nC4gPWxP3LpazSrOg,"This place has been around for years and is always busy. I really like their beef and spinach empanadas. Very flavorful and the green sauce gives a nice...First time I've eaten here in 10 years yet the flavor has remained consistent and the price has barely risen. I got a beef empanada and a chicken empanada....My grandpa really likes some of the cakes and pastries here! Unfortunately last time we went they did not have what we were looking for, however we were..."
t4VYtVth5KZSb7vhkYeaDA,"Another neighborhood gem.  I love the platt bread, roti skins (when they have).  The meat patties are so good, let's just say I send them to Chicago for my...Butter Flap fan, Tennis Roll fan, and Cheese Roll fan! These items are my daily buys from this spot.The beef patties are so good, seasoned well and the pastry is buttery and flaky. The cheese rolls are also really good and the cheese straws. My friend..."
WyesyYqJqUDPhgeD7zQ6lw,"I've been coming to this phenomenal French bakery or patisserie since I was a teenager and the original owner was a neighbor of my grandparents....Our family has been going to this neighborhood bakery for over 4 decades. My father's favorite dessert was their strawberry shortcake. We continue this...Feeling a giant Eclaire craving! OMG, so good thank you Ubereats...
This placehas an answer to all your baked goods needs! Cakes, cookies, tarts oh my! Just..."
fUzmfJoh8uklk1cxpsaJxQ,"The bartender is sweet and the drinks are good.
Nice late night spot. Having the chicken, wings, pepper lamb. Music and vibe are on point.Let me tell you, The Food Hut & Bar was truly fantastic. I loved the style and the ambiance of this place. Every thing that we have ordered was very fresh...Great ambience, awesome bartenders!! Came here on a Saturday after 6 and It was sorta empty but the service was great. Came here to watch the game and eat..."
3e6BGJDY7wY8UkYtcnksUQ,"Came here on a whim while walking through the city.

Came in and was immediately greeted by Sarah the bartender who provided exceptional service from start...We stopped by the outdoor window of Shade to grab a crepe. I was appalled by the prices for a grab and go dessert. Paris spoiled me for their low costs. A...It was cold outside and I stopped in for a birthday party of someone I know. Lorrie, the bartender, took excellent care of me. She had friends there she was..."
aRy2KJa3tP1gFSTavhSx-w,"The Food: the Usual but Fresh; 
The Service: Family Friendly 
The Ambiance: CLEAN!  Dining room and the BathroomsGood Lord, the service is atrocious.  

We took 30 minutes to order two apple pies, the receipt printer was not working, they didn't have change...Bad experience at McDonalds. 

They forgot to give me my sweet and sour sauce, my sweet tea, the chocolate milk in my happy meal, and replaced the extra..."
HLkA5MNzygFCBSD4jcbZ5g,"I asked for a high life and a bartender's handshake. He gave me the former and then shook my hand, which was great and unexpected, but then poured me the...Overall rating: 4.7

Wow, the low reviews are really intense! I've been here twice near happy hour time and haven't had any bad experience. Very local,...Probably the worst bar experience I've had in the city .

The curly haired bartender which I think his name is Bailey because I saw it on another receipt..."
MulJEe-IjptlsWI4H_oxNA,"We always receive fantastic friendly service here. 
All the food we ever order is always delicious. 
The menu is huge The breakfasts and lunches are always...We had one day in NY so one shot for breakfast. We decided to try Townhouse based on the reviews and our families love for a good diner. We are thrilled...Tucked away in Midtown East is an old fashioned, family owned diner.  Light beams in from windows in the front.  Booths line one side of the restaurant..."
bq054dBdGHPMNhykrGqMSg,Pretty good service today when I ate here today by myself for lunch on a rainy afternoon before going to work. I purchased and got both the new tomato pesto...This Dunkin' Donuts is usually very smooth running and quick and convenient. However recently on my coffee runs here I have noticed that they have not been...Just had bacon egg & cheese. Amazing ! I noticed they changed the menu wall with tvs! Both very friendly staff and gave me a extra donut (: !!!! Made my night
Zl9Ht7qDmVF6yWi0M3DdNQ,"Each time I go to Bayridge Pizzeria, I feel like I'm in a fine dining restaurant. The food is exquisite. The owners will do anything to accommodate you!...You say you are the best pizza in Brooklyn? I think there are several pizzerias in Brooklyn that would like to have a word or two to say about that...This pizzeria is one of the best and has been the best two years since in a Row !!!!
The original Owner has retired and the place still keeps up the higher..."
6Z9Bo8cUMYdwe01llOy0gQ,"I stop in here every now and again and find it pleasant.  The staff is great.  They have a pool table in the back which is nice if you want to blow off...Much better when Chris was here. Now that he left the place is bad. No food without Chris. Bad music without Chris. Bad drinks without Chris. The owners are...I did not try any of the drinks here, but this place has the best water I have ever had hands down. The ambiance is great as well, cozy couches, tvs for..."
LdWyeeV8DuYINKVTghFwrg,"This place is great all around 

Great wait staff and service is excellent which is hard to find 

Food was perfectly seasoned , cooked and served...Went on a date here. I ordered the salmon while my date ordered the oysters. Both dishes were excellent and the whole experience was nice.

Our appetizers...BEWARE - NOT A PLACE FOR PEOPLE WITH DISABILITIES. 
I've been going here since 2005, always loved it - until now. 
I've got diabetes type-1 - hence have to..."
8knc30wyUEQzwdqG0C8m4Q,"I came to eat here on Fourth of July with my father in the afternoon around 12 PM, the waitress was really sweet and greeted us with a warm welcome. She let...I tried the Superbandeja La Boina and what a treat! At first I was skeptical of the quality given 4 meats, and when the dish arrived, I was worried I would...Came here with three others on a Saturday at 6PM and was seated immediately. We ordered sangria for the table and it was delicious. I ordered the..."
uNuuJAK0VR1Rs2BKTcgTJg,"Fig martini - excellent 
Watermelon salad with cucumber, red onions, and feta cheese-outstanding 
Salmon - flavor in every bite. 
Calamari- fresh....I recommend starting with their spreads with pita bread. One spread is $9 or pick 3 for $18. I picked three (red pepper with feta, hummus and their cucumber...Always a great place from there feta salad to their fish which is always amazing. Great atmosphere great service looking forward to next time. Thank you"
VVBZZujJKuFuJTR_TPvFPg,"When I used to live in Brooklyn I would frequent this spot often as a meal after shopping. Target runs would result in pizza runs inside of pizza d'amore....Came recently because we haven't had pizza in awhile. We were in the area shopping at target and stopped by for their pizza. We had their regular slices...Wow. 
I thought I ordered a pie 1/2 pepperoni, half plain. Instead I received something way better... This pizza was actually a time machine. As I was..."
gPKHZpX6sfTslBQfDgvCVg,"this place is located in my building so the convenience is awesome.  But what is really good about this place....THE STAFF!!!  Because the coffee should be...Fantastic! Justin is great, he's attentive and truly an amazing barista. Always full of life and willing to help customersVery upbeat and uncrowded Starbucks with scaffolding at the entrance. It's nice and cool inside!! Fun energetic music vibes with animated employees! Service..."
41m0Mepm_XeBMS2azfK-vA,"I've been to this place several times with various groups and I guess I forgot to write a review. The most recent time I was there, the lighting was a bit...I went to this place with a large group and were able to try a lot of different dishes. While all the servers were really nice, the food overall was very...Ihawan, oh Ihawan!

Eating here is like visiting your favorite Filipino friend's house where the uncles and aunties fired up the BBQ grill.  The open..."
JpEENiSNl3MzAQN1FyKPdw,"Living in Arizona for 30 years, I've had some of the best Mexican food in the southwest.  Tonight, however, I had one of the finest Mexican dinners, I've...I ordered 3 tacos - carnitas, spicy pork and beef tripe. They taste good to me but I have had better ones. The quantity is pretty decent for the price you...Excellent authentic Mexican food! Great atmosphere inside, always get the order right for takeout, and very kind staff. Cannot recommend enough!"
YxXu-Tx7ZpYNbMCeQ8092A,"Loooooove Sams, no other words to describes SAMS!
Have yourself that BBQ Ribs and the Turkey Wings!
Go in there and get yours!I've had some of my best nights at this place, met some kool people, some good drinks and foodI personally didn't get to try it but I ordered it for my boyfriend and he enjoyed it! Great price for a platter that will definitely fill you up!"
W03QrSdlo7QUhqIlSgxwyw,"Food is good it's the customer service and always getting the orders wrong. Most recently ordered food paid for a large fry in the drive through and got a...No paper towels in bathroom but bathroom relatively clean.

Lobby floor dirty and sticky, with trash strewn about, your feet peel off the floor...Compared to the other fast food places in the area, I'll take Wendy's any day. Not much to say other than, it's wendys... it's fast food. It's the same..."
Y72kX2MRryUNx3SSS7LwNQ,"A grand and classic neighborhood Irish restaurant with a genuine warm feel. I traditionally sit at the bar, but the upper seating area has a fireplace that...Was here for a reunion and found this to be a very nice spot with a lot of potential.  We were a group of 30 and they gave us a spot up front at the bar. It...Burgers good. Disappointed no pickles.
Ambiance 
Place need renovation 
Tables are too wide. 
Uncomfortable, drab old pub look"
tR46H5rE6Z56oqGRKTLu8A,"I visited nyc a week ago and had to review this place. I lost my mom the day I came here, my finance and I spent most of the day cooped in a police. Station...You know, crazy story. I called asking if they sold wagons here but it's just a bar so I figured I'd stop by anyway. Still feeling kind of cheated because...Came here on a Saturday night around 10. It was fine. There's a beer pong table upstairs, which seems to usually have an informal line. No real way of..."
ArRjkFlv7aIUfxNLvI1bwA,"Was in  with my bf Astoria searching for another place to eat at but it was closed. Came across Roti Boti and was not disappointed. The cashier/service...Good food and ambiance good customer service so I recommend you your friends okay give it a try.Delicious bangladeshi or pakistani food (not sure). The only food in NYC that I daydream about, and I've lived here for 20 years."
5KNzWE-ifswp5u9t7n-gHw,"I really like their bagels. Maybe a little lighter than other NY bagels but that's what I like about them. My grown kids like them too.I'm a big fan of Michael's Bagels. It's a neighborhood spot and it always seems like there are regulars there. There isn't a ton of seating, so it's more of...You come here for the bagels, not the service. We decided to try it one day when we passed by and noticed it was emptier than usual. We didn't see anyone..."
XEugUtbw4rRmGr9S1XA-aQ,"Amazing food, great wine list, great ambience! I've been here several times and it is always wonderfulAn intimate environment hidden behind a residential basement stoop.

Nice variety of tapas with a Mediterranean theme and a sensible list of craft...TLDR: the pricing on yelp way off. The actual pricing to this place is about 60 to 90% more than what's listed on yelp. 

It's ok food, but omg the portions..."
xxRzOOdfMsn5x6lm7WIzqA,"They never disappoint! Yummy! Our go to Pizza spot since we moved to Corona. 

Great Service always friendly, rare in NYC.Prices have gone up drastically. I couldn't believe when I went to go get two plain slices. It was almost 10 bucks.
The food is still greatThe best white spinach pizzaaaaa! I loved it!!! So tasty. I chase to go back and get another one! The garlic knots are good too especially if you like it..."
aUakHsv3bAk6tDtLe96rIA,"I want to be a regular here. Fresh off my RAF's  lunch I came to Lucien. I haven't dined here in decades but like Balthazar it serves food so reliably good...Beautiful beautiful restaurant great ambience, however, very ""whatever food"" 

We started with the sardines which were nice, and the escargot that lacked a...Lucien is a vibe. If you come here you know you are coming for the ambiance more than the food. The food is good, but its not as good as you would expect..."
8UcUkOgoIls-HEwy-ABzUA,"I had a great time seeing Jane Lynch and Kate Flannery's Swinging Christmas concert! We were seated right away when we arrived. You pick your seats in...Pros:
+ Fun venue
+ Good food options/variety
+ Better bands/set - although choose your day carefully when you come in as some days are significantly better...I may have been to Joe's Pub many years ago but this is the first time in at least 20 years. I loved everything about it except the bad seating in the..."
mE4C04NeTKmr3GwRQwM3Wg,"One of my personal favorites from the few remaking New York City Cigar Bars .  Nice atmosphere , staff is always friendly, and patrons are always congenial....I am admittedly a Cigar fraud. I frequently smoke them, but I really don't know much about them when it comes down to it.

Aside from the trite alpha male...Stopped in on a Friday night before departing the city. We made reservations and were immediately seated upon entry. The ambiance was great, everyone seemed..."
cbhdOSn-nezgnH3lxPJM_g,"Went here for lunch very recently on a weekend and was very impressed by everything! The menu had a couple of very extensive - the list of specials was long...Customer service and pasta is phenomenal. Came with my family to celebrate my uncles 80th birthday. All of the flavors, ingredients, textures reminded me of...Great Italian place in a neighborhood crawling with Italian restaurants.  Every time I come to Soto Voce, I wonder why I waited so long to go back.  Food is..."
BcrwqgqpPeaRmcN1VJ7ITA,"Hey Starbucks Team,
I wanted to give a shoutout to the awesome crew working today! Your super attentive service made my chocolate treat even more enjoyable....This is a massive Starbucks location, so there's plenty of sitting area to get work done. Only down side is the extremely limited outlets to charge your...Actually one of the few Starbucks in New York City where I find all staff to be warm and friendly. Every single one. Always greeted with a smile, from staff..."
77llOAEwInvK-oC2AHZ4nQ,"I found this place after scouring the neighborhood for the perfect meatball. This was the only place that came close. Their salads and pastas are great and...I walked in, and no one even greeted me. It was very peculiar. My friends were already inside and seated, so I just passed the front and found them all at...Once a beautiful neighborhood Italian go to has now turned into a lackluster affair. When I first went to Coppola East, I fell in love with their..."
d_rQ-nVpY6Z5C722Q5wpog,"I heard about Defonte's word-of-mouth from a guy here in South Jersey. I was already planning a trip to Red Hook, so it was on my itinerary. 
It was...There is not much to say that hasn't already been said.....fresh sandwiches, great people
I haven't had anything I didn't love
The Chicken Bacon Ranch was...Funny, my father came here with my grandfather, then my father took me and my brothers there.
Best Italian deli in Brooklyn NY.
I loved their sausage and..."
G2qAAfF4NdXVz5H8SjQNgg,"Authentic Peruvian Ceviche. 
Ceviche Peruano Auténtico.
Delicious Pisco Sour..
Pisco Sour delicioso.
Excellent Customer Service.
Excelente servicio al cliente.Just added an outside area and it's beautiful and held up pretty good on Vday. This place never disappoints. The chicken is never dry or tasteless. My...Review is for take out order. The food was made in a timely manner. I ordered through Yelp and it was easy and successful. The restaurant got the order..."
jxfNkW2RkXhUW5_DwWEbHQ,"I have been coming here for years and the food is always delicious and a good value. Great service as well! Try the manti and kebabs. 

The restaurant is...I have walked by this place for years and never gone in. Finally I checked it out a few weeks ago and was so happy I did. The place is a bit small and it...We were persuaded to come in by the extremely sweet owner! And we did not regret it! Our server was also extremely helpful. They also gave us free Turkish..."
rzE_duqZUMHwBnHJe1BauQ,"this is one of the best restaurant. the food is well season and also they are so friendly and great service.  they are authentic food been in the...I haven't been here in a while. There's a line. I ordered the chana aloo roti with tamarind & pepper. The roti is nice and soft, the chana & aloo are good,...I came here and ordered some Roti, since Ali's is down (I don't even think they're going to re-open at this point). I've never been here before, but the..."
hD55NUiGDK7STQ8oy9QDPA,"Jason was an excellent server. He was friendly and on point in making sure our drinks were to our liking and he had great recommendations. 
Our party was...Popped into this place on a Sunday night and sat outside with the nice weather.  Service was a bit lack luster with delayed greeting after being sat and...We had a lovely dinner with friends. The duck two ways, mussels frites and tuna nicoise all excellent paired with wine.

Jason was our server and delightful..."
cFgR-BTtxY3H-yISx9z-2g,"Decent Plain Pizzas. Fast delivery. Conveniently spaced location.  Reasonably priced. My go to spot.The one day I decide to cheat on my keto diet i get pizza from this place.  It tasted old and dry.  My coworker threw hers out.  I guess u get what you pay...Classic counter service cafe. Pizza had a nice thin crunchy crust, lots of other options (soup sandwich salad etc). Only complaint is how old some of the..."
LF1QAuvpfX7KGQlg2zMg6Q,"There's always a line they said.  It'll take forever to get in they said.  Showed up 15 minutes before opening and there was 1 person in front of us.  A few...Great pizza! Got a classic cheese. Interesting sauce to cheese ratio. Sometimes you get a bite without sauce or sometimes without cheese. Super good. Very...We ordered delivery last night and got an incredibly good pizza. Thin crust with virtually no outer crust. The toppings were incredible tasting. 

Try this..."
FzK3krlvA4fBHsuagggaIw,"An upper west side institution, the Hi-Life is just as I remember from 2011 - the last time I was there. What's more alluring than a great bar/restaurant...Great location. Decent food. 

The owner reached out to personally address my concerns. We need more business owners like this in NYC.The Hi Life is a great local restaurant and bar on the upper west side.

Located on 83rd and Amsterdam the inside is 1930's chic and it's usually crowded...."
GPI75p99Bjt5FvmD92YifA,"We arrived to no one to greet us and got a few stares. Then we picked a table and sat to wait for someone to take outlr order. They didn't even acknowledge...Always a lively spot! Great for afterwork drinks or a Saturday night out! They show all the Irish GAA and rugby, soccer too! Always sure to find dedicated...Their bouncer totally discriminated against my dear friend and turned her away whilst letting her caucasian friend in without even checking her ID! Ruined..."
QUTSHrHw3qRZjf749VM1Yg,"staff was a little rude at first but that changed quickly, luckily. 
food - 5/5 amazing. 
we got the bruschetta - there's something in it that just makes it...Small Italian restaurant on East 58th.  Not many entree options but all good ones.  Enjoyed the grilled calamari appetizer.  Fettuccine with lobster was...Serafina on University was BOMB tonight! We craved good cooking with great wine and pizza and pasta. We hit a home run. Ambience is amazing. Food was..."
ckuzSRr2GLLBf0V4sxPt3g,"First time here because the birria taco stand at Corona Plaza was not there. Assembled around and saw they make birria de res...and so delicious. Had 3...Went to a show a few blocks away and wanted some tacos.  Came across this taco joint and was pleasantly surprised.  We all got a different variety of tacos...I went to the restaurant Saturday night and presented my Restaurant.com certificate and they would not accept it.  They said ""no promotions"".  This was a..."
Jko_916BnRZ_oyJCpCu_Bg,"Friendly service. Shepherds pie, Philly cheesesteak and Buffalo chicken sandwich all good. Went with an infant and No issues unlike other establishments....I like the Black Sheep -except when they play music too loud, so you can't speak. But I also liked the food for some time. Not so much now. Expensive...This is the best kept secret of the neighborhood and the crew of first responders during down time.  Bartenders remember your drink and give last call for..."
RyEd54MOTc5OcYtOiDt11g,"It's been a while since my last visit most recently stopped by & figured might as well time to update. 
Happy to see that this place survived the pandemic...So I dont know what happened to this place but I really would not recommend. I came here twice over the course of this year and both times my experience was...Nice inside for Happy Hour!. To me, The Iguana Restaurant has a nice old family feel to it.  It's a pretty large establishment.  We went for Happy Hour and..."
_iqjfNmleH02i2-yvP8MZA,"This is one of the only restaurants where I prefer ordering by phone.  I love talking to the owner.  You can hear her care through the phone, and you can be...The food was not good at all the servers was pretty nice...but i felt the potatoes was rotten...didnt feel to welcome there by the owners..will neveer go...The diner a few blocks away from me closed so I resorted to coming here last Sunday. The place was packed around lunch time and to my dismay a lot smaller..."
76y4aMBY0lT6zfJLy2EH-Q,"Le Zie is my ""go to"" restaurant in Chelsea. as soon as I walk in, I feel welcome and at home. the food is excellent -- so aromatic and full of flavor. I...Some of the reviews on here have come as a surprise to me.  I've been here a couple of times during lunch hours when it's been quiet, so maybe it's...Great food and selections.  Also, I really appreciate a large rock for my whiskey.  I had spaghetti and meatballs which was great.  My guest had Tuna..."
4x-lgRcsLHffWP5dvMqNMA,"Food is always hot and if you like it spicy, it's really spicy and hot Cajun restaurant around in Queens bar none

Here is my Contact Info & short Bio 4...Myself and a couple of my friends attended Bourbon street for a holiday gathering. Everything in the beginning was good. The food was tasteful & the drinks...Fantastic food and awesome atmosphere
Perfect for medium to large gatherings.
They accommodated us at a very short notice"
5RCrpBnI_3UdabG1lieknA,"An amazing Russian Jewish restaurant with a homestyle taste. The kebabs are excellent. Freshly made and bursting with flavor. The kebabs accompany the bread...Amazing food and great service! See the link below to see the beautiful decor!

https://www.tiktok.com/t/ZTRWN5Ytr/The place smells bad. The Russian older lady @ the register doesn't know math nor does she understand anything . Not sure why they keep her there ?? She is..."
ABSjgmTE7RjlgUUPpIPR4g,"Had lunch here during the week and was super easy to get a last minute reservation. The outdoor area is super cute and the staff was very attentive.

The...I am always glad when I have picked a restaurant for convenience and it turns out to be commendable for the cuisine. That was the case with Amaranth. My...Holiday time in NYC  and stopping in here again for the fantastic thin focaccia filled with ripe tomato,arugula,  Robiola  Cheese then drizzled with white..."
DxBjx1Bug34P6_kCdkg2Zg,"I spent two nights here during a BK visit to celebrate a friend's birthday. Everyone that I interacted with greeted me with a smile and were extremely...Was hoping to find a Marriott in a better area of Brooklyn, ideally closer to DUMBO, but this was the best we could find. The proximity is not bad - 10-15...Excellent hotel in nice location. The room is HUGE for NYC. It has a nice couch seating area and a desk. The decor is modern. They provided $25 credit each..."
uDM1C0LW-X7XXsa9X4MUAQ,"Old school never goes out of style!
Its proven here - time and time again 

Come on by, you won't be disappointed !!!Chicken parm hero. Boom. Do it. Cash prices are cheaper as is the status quo in this neighborhood. In addition to sandwiches and the beverage cooler you can...It's not perfect, you can't expect too much from a neighborhood deli, but the food here is pretty delicious and the guy is friendly and funny, it's pretty..."
1ZKbUeFAs0ltSnAYq4ELKw,"The best of the best! Once you eat here you will say OMG! Truly amazing and the service is top notch!Extraordinary 
The food was superb on both occasions when I dined at L'incontro.
Staff was attentive but not hovering.  Chef owner Rocco was welcoming 
and...My wife & I had dinner fir our 12yr wedding anniversary 
Highly recommend 
Great service
Huge wine selection 
Awesome food"
ygknHJ77-JJCoBN__3rh9A,"It's Popeyes, but this is my preferred location in Brooklyn. 

Located a short walk away from the B/Q/S stop at Prospect Park, the food here is better...I had been meaning to do a comparison of Chick Fil-A and Popeye's since I was freezing to death and waiting for orchestra to start like 8 months ago. So...This is honestly the best Popeyes in the area, probably NYC as a whole. Every time I come here the food is always 100% fresh. They have never missed since..."
VAkdznBlCPQ7KFvm-Kma0g,"I came here after a show at columbias theater and was really half I did! 

Food: this is a diner that has several options and a bar. We were craving some...This place is pretty darn good! I stumbled along this place when I moved to the area nearly 2 years ago and have been back many times since. Anytime I'm...This is one of my go too places in the area when I can't make up my mind on where to go for dinner. 

This time I got a French onion soup with a side of..."
b8a-8u_A51v2IzyjLVsx6w,"Food was delicious. The wagyu meatball and lobster Mac and cheese phenomenal.  Service was great and the ambiance was nice. Would recommend and definitely...TLDR; great service, steak was heavily seasoned with pepper, apps and sides were delicious.

Del Frisco's is a well known steakhouse in the city. I came...So we've been to Del Frisco's many times, having spent part of our life living in DFW, but the Manhattan one has also been a  frequent of our.  

The food..."
J8n4z6pqHt8tiHkAaA0JVg,"Thursday night,  before they closed I wanted to use the bathroom. I bought food and dined in. 
They didn't use let use the bathroom in. I was told cleaning....Came to this McDonald's while in the neighborhood visiting friends. Drive thru and parking lot available at this location. In looking to order, I was told...Shania in the drive through is rude as hell for no reason. Like if you don't feel like being helpful and polite don't come to work sis."
tccEPkc0-Q5y7gFwHY6tIA,"Let me start off by saying that I do appreciate all fast food workers for your hard work and all that you do. Now for my review...
Delivery- I received my...This thing called inflation is absolutely ridiculous. It is utter madness I went and I purchased two small Frosty's and two small fries for it to come up to...worst customer service, very rude. all employees need to be trained on food prep & quality. A General Manager needs to be hired that knows time management..."
VBelJWg94_DWt5WBR8eCIg,"Awesome place great food great breakfast friendly staff  also plays great music from the oldies station.  
We love coming here. 
I love the cakes and...First time ever I was dissatisfied 
With my service.  My husband and I ordered coffee. When we received the pot it wasn't hot and just barely enough for our...This was great- went there on Pi day due to a recommendation from a friend. I've never been to a Perkins before, but ya best believe that ya girl is going..."
kLJfizeHMQqesp1K9mfUtg,"Came here with my boyfriend to escape the rain after exploring the upper East side. The latte, soup, and pasta was the perfect way to warm up after our cold...This place was a solid 3.5. Very cute spot and a nice location that isn't too far from shopping and museums. I think we would have liked it better for...one of my fav spots in the UES for a quick bite!

Loved stopping by here when strolling around the UES for errands or whatnot. 

Nothing crazy about this..."
LAPFUsKrNapGRGIaFfP7Vg,"I really love this cocktail bar. And for strange reason, in my early 20's, I used to hang out at super divey old man bars. The drinks were strong. The...Pretty upscale Panamanian  restaurant ( there food is similar to Belizean food it's Caribbean ,West Indian - Central American flare I guess) in the Flatbush...If you're in the section of Flatbush just south of Prospect Park, I have two suggestions: check out Michelle's, and do not get a sour drink. Actually, four..."
574PAXAD7qCHXqSAaz9wTg,"Sadly this place is one of the only open on the island after hours... for now. 

My burger and calamari were ordered over the phone. I was given a 20 min...Great place to go, and Nastassja the bartender is world class.  Her husband is one lucky guy!This place is a hidden gem! Our bartender Brooklyn is the bomb.com! She had the drinks flowing and she didnt short end us! Let's not mention how good the..."
VY2d-6uFik4F6yGwQYi6TA,"I've been going to Ralph's over the last 4 years since moving back to New York.  What's interesting is that I wasn't aware of Ralph's growing up.  I found...Solid ices spot with creamier to fruitier flavors. My go to is the graham crunch forever and always. Fast, friendly service, even when there's a huge line...What's not to love on a sweltering summer's eve than to enjoy some Italian ice or ice cream. Unsure how many flavors they carry it's definitely enough to..."
tvsllkjgQqMaa7Z1gUkC3A,"Hanging out in my hometown of Yonkers and I've got some family from out of town here as well. So when we're all here there's something we absolutely have to...We chose to close out 2023 with an early dinner at Sammy's Fish Box on City Island in the Bronx and it was a great decision!
Service was great as expected...Sammy's sucks big time! Their crap that they call food is way over priced. It was a big event for us (25th wedding anniversary) that was ruined by these..."
3l_Zr3YGr6cCwcKIAcPvOg,"I been here many many times pre pandemic and post. If there is something unique about this place is that is a small cozy environment with outdoor patio and...Stopped in at Mezcal's this past Sunday for lunch after an appointment in the area. I immediately liked the kitschy, bright decor and I was thrilled to know...This place is the best! They have authentic Mexican food  and drinks that are delicious. It's not the hipster stuff. Just high quality REAL Mexican food!..."
W7u2S7Ph-0dsihlA0-r4kg,What a cute little diner we discovered!! The nice man running the joint is such a joy. Great spot to get a 2am feed in!!16.50 two bagels with cream cheese one with bacon. I got fucking ripped off. That's absurd for this little Rinky dink place. Not to mention they gave me an...I have been in this area for training for about a week now. The staff always greets you with a smile and the food is freshly made to order.  I got the...
GTVPC-4dLsJpRr57J3V6NQ,"So after all these years of living in Canarsie, I finally decided to give this place a try. I ordered jerk pork with chow mein and all I have to say is...Say it ain't so? That's exactly what I said when I opened up my order of house special fried rice that I ordered on my way home. 

The customer service was...Ordered from this place for the 90th time on Uber eats. Delivery was quick. Food arrived hot. Always good as usual. No complaints. Had chicken and broccoli..."
